  wavelength    amplitude        phase
7.44467170E+02 1.73591137E-16 +4.83549920E+02
7.44599940E+02 6.29795729E-17 +4.82654710E+02
7.44732760E+02 1.58814231E-16 +4.84260990E+02
7.44865630E+02 1.97636955E-16 +4.83601230E+02
7.44998540E+02 1.72834372E-16 +4.83068140E+02
7.45131500E+02 2.15136071E-16 +4.83058250E+02
7.45264510E+02 2.89731471E-16 +4.82556710E+02
7.45397570E+02 2.47187403E-16 +4.82070760E+02
7.45530670E+02 2.57430251E-16 +4.81751680E+02
7.45663830E+02 3.47075655E-16 +4.81067210E+02
7.45797030E+02 3.23633682E-16 +4.80415540E+02
7.45930270E+02 2.97379115E-16 +4.79920100E+02
7.46063570E+02 4.01510660E-16 +4.79328040E+02
7.46196910E+02 3.85098325E-16 +4.78557820E+02
7.46330300E+02 3.99587300E-16 +4.77919750E+02
7.46463740E+02 3.84839148E-16 +4.77274820E+02
7.46597230E+02 2.56083069E-16 +4.76927620E+02
7.46730760E+02 4.09938312E-16 +4.76833300E+02
7.46864340E+02 4.70047444E-16 +4.76123100E+02
7.46997970E+02 3.76962571E-16 +4.75736190E+02
7.47131650E+02 4.48728749E-16 +4.75432490E+02
7.47265370E+02 4.03136466E-16 +4.75059860E+02
7.47399150E+02 3.65806178E-16 +4.74980470E+02
7.47532970E+02 4.75742294E-16 +4.74583860E+02
7.47666840E+02 4.21193554E-16 +4.74022440E+02
7.47800750E+02 3.67418141E-16 +4.73709540E+02
7.47934720E+02 2.70329118E-16 +4.73492390E+02
7.48068730E+02 2.83970676E-16 +4.73314480E+02
7.48202790E+02 3.73669935E-16 +4.72987540E+02
7.48336900E+02 4.11774841E-16 +4.72453790E+02
7.48471060E+02 3.88722870E-16 +4.71909880E+02
7.48605260E+02 2.64486457E-16 +4.71191820E+02
7.48739510E+02 2.13905346E-16 +4.70372300E+02
7.48873820E+02 9.68346663E-17 +4.69609860E+02
