  wavelength    amplitude        phase
1.07295590E+03 2.06170260E-02 -3.36119430E+02
1.07290390E+03 2.64779360E-02 -3.37262180E+02
1.07285200E+03 2.78992740E-02 -3.38410470E+02
1.07280000E+03 2.45371910E-02 -3.39557570E+02
1.07274810E+03 1.69126800E-02 -3.40696130E+02
1.07269610E+03 6.34705370E-03 -3.41772850E+02
1.07264420E+03 5.50139490E-03 -3.40057330E+02
1.07259220E+03 1.63730130E-02 -3.41120010E+02
1.07254030E+03 2.46798180E-02 -3.42263890E+02
1.07248830E+03 2.91318800E-02 -3.43419630E+02
1.07243640E+03 2.91307580E-02 -3.44578530E+02
1.07238450E+03 2.47864440E-02 -3.45734910E+02
1.07233260E+03 1.68526170E-02 -3.46875610E+02
1.07228070E+03 6.63752310E-03 -3.47907710E+02
1.07222880E+03 4.91018180E-03 -3.46478730E+02
1.07217690E+03 1.50452750E-02 -3.47437880E+02
1.07212500E+03 2.29064930E-02 -3.48570490E+02
1.07207310E+03 2.71114850E-02 -3.49721050E+02
1.07202120E+03 2.69004360E-02 -3.50871410E+02
1.07196930E+03 2.22236770E-02 -3.52011020E+02
1.07191740E+03 1.38321710E-02 -3.53111470E+02
1.07186560E+03 3.55941680E-03 -3.53791630E+02
1.07181370E+03 8.69773110E-03 -3.52687110E+02
1.07176180E+03 1.84858870E-02 -3.53718050E+02
1.07171000E+03 2.53826700E-02 -3.54846750E+02
1.07165810E+03 2.82231270E-02 -3.55993040E+02
1.07160630E+03 2.65694120E-02 -3.57139490E+02
1.07155440E+03 2.07018110E-02 -3.58270630E+02
1.07150260E+03 1.16321140E-02 -3.59333940E+02
1.07145080E+03 2.58122440E-03 -3.59290660E+02
1.07139890E+03 1.08531110E-02 -3.58975110E+02
1.07134710E+03 1.97353730E-02 -3.60028750E+02
1.07129530E+03 2.53137870E-02 -3.61159190E+02
1.07124350E+03 2.65921550E-02 -3.62306680E+02
1.07119170E+03 2.33448120E-02 -3.63454040E+02
1.07113990E+03 1.60920430E-02 -3.64579390E+02
1.07108810E+03 6.14158260E-03 -3.65541540E+02
1.07103630E+03 5.84012250E-03 -3.64231700E+02
1.07098450E+03 1.61449890E-02 -3.65173110E+02
1.07093270E+03 2.39509970E-02 -3.66292280E+02
1.07088090E+03 2.76905820E-02 -3.67435070E+02
1.07082920E+03 2.66983750E-02 -3.68581040E+02
1.07077740E+03 2.12079870E-02 -3.69715380E+02
1.07072560E+03 1.22968870E-02 -3.70789340E+02
1.07067390E+03 2.85727880E-03 -3.70979020E+02
1.07062210E+03 1.03440610E-02 -3.70463820E+02
1.07057040E+03 1.94637950E-02 -3.71506660E+02
1.07051860E+03 2.54268670E-02 -3.72633510E+02
1.07046690E+03 2.71596870E-02 -3.73773300E+02
1.07041520E+03 2.43683020E-02 -3.74904840E+02
1.07036350E+03 1.75517500E-02 -3.75996980E+02
1.07031170E+03 8.18018290E-03 -3.76879680E+02
1.07026000E+03 5.71594490E-03 -3.76163040E+02
1.07020830E+03 1.54254260E-02 -3.76817590E+02
1.07015660E+03 2.36487810E-02 -3.77880620E+02
1.07010490E+03 2.81478100E-02 -3.79000920E+02
1.07005320E+03 2.80296580E-02 -3.80135440E+02
1.07000150E+03 2.33133520E-02 -3.81265960E+02
1.06994980E+03 1.49077690E-02 -3.82356240E+02
1.06989810E+03 4.84714400E-03 -3.83071150E+02
1.06984650E+03 7.90725950E-03 -3.82141090E+02
1.06979480E+03 1.73537180E-02 -3.83106100E+02
1.06974310E+03 2.40797610E-02 -3.84232430E+02
1.06969150E+03 2.68300090E-02 -3.85386640E+02
1.06963980E+03 2.51636180E-02 -3.86544120E+02
1.06958820E+03 1.93997510E-02 -3.87688260E+02
1.06953650E+03 1.06117480E-02 -3.88766120E+02
1.06948490E+03 2.22999820E-03 -3.88548950E+02
1.06943320E+03 1.05427970E-02 -3.88403850E+02
1.06938160E+03 1.87565480E-02 -3.89488300E+02
1.06933000E+03 2.38288300E-02 -3.90638880E+02
1.06927830E+03 2.49457590E-02 -3.91803200E+02
1.06922670E+03 2.19741920E-02 -3.92964710E+02
1.06917510E+03 1.54484020E-02 -3.94100910E+02
1.06912350E+03 6.61091800E-03 -3.95082610E+02
1.06907190E+03 4.43142940E-03 -3.94000750E+02
1.06902030E+03 1.33447540E-02 -3.94821270E+02
1.06896870E+03 2.03430360E-02 -3.95943000E+02
1.06891710E+03 2.39340720E-02 -3.97101190E+02
1.06886560E+03 2.34640590E-02 -3.98266100E+02
1.06881400E+03 1.89712810E-02 -3.99422850E+02
1.06876240E+03 1.12177640E-02 -4.00535480E+02
1.06871080E+03 2.21946300E-03 -4.00937370E+02
1.06865930E+03 8.82855160E-03 -4.00118940E+02
1.06860770E+03 1.70881740E-02 -4.01200640E+02
1.06855620E+03 2.23345100E-02 -4.02355380E+02
1.06850460E+03 2.36564320E-02 -4.03524250E+02
1.06845310E+03 2.08990370E-02 -4.04689460E+02
1.06840150E+03 1.45954440E-02 -4.05824410E+02
1.06835000E+03 5.99687550E-03 -4.06769160E+02
1.06829850E+03 4.95992000E-03 -4.05690900E+02
